meaning,example,order,word,numbering
590_2,〔과음은 건강을 해친다.〕,2,590,590_2_2
591_1,열대 과일/식물,1,591,591_1_1
591_1,열대 지방의 풍토병에 걸리다,2,591,591_1_2
591_1,열대어/열대림/열대야,3,591,591_1_3
592_1,무한한 감사/영광/기쁨/우주/가능성,1,592,592_1_1
592_1,무한히 길다/지속되다/감사하다/뻗어 있다,2,592,592_1_2
592_1,무한 공간/궤도/급수,3,592,592_1_3
592_1,자원은 무한하지 않다.,4,592,592_1_4
593_1,유쾌한 사람/작품/음악,1,593,593_1_1
593_1,유쾌한 시간을 보내다,2,593,593_1_2
593_1,모두들 휴가를 유쾌하게/즐겁게 보내기 바란다.,3,593,593_1_3
593_1,그것은 별로/썩 유쾌하지 않은 일이다.,4,593,593_1_4
594_1,위대한 정치가/과학자/발명가/군인/발명/업적/건축,1,594,594_1_1
594_1,자연의 힘/어머니의 사랑은 위대하다.,2,594,594_1_2
594_1,위대한 자연 앞에 경건한마음이 들다.,3,594,594_1_3
595_1,이 일대는 예전에 논밭이었다.,1,595,595_1_1
595_1,"프랑스, 이탈리아 일대를 여행하다",2,595,595_1_2
595_1,이 일대가 정전되었다.,3,595,595_1_3
595_2,〔한 줄기의 산맥〕,1,595,595_2_1
596_1,영어/원문/의미 해석,1,596,596_1_1
596_1,이 작품은 의미 해석이 어렵다.,2,596,596_1_2
596_1,이 말은 두 가지 의미로 해석될 수 있다.,3,596,596_1_3
596_1,이 구절에 대해서는 연구자들 사이에서 해석이 분분하다/갈린다.,4,596,596_1_4
596_1,그의 말을 선의로 해석했다.,5,596,596_1_5
596_1,그의 말을 어떻게 해석해야 할지 난감하다.,6,596,596_1_6
596_2,〔오해를 해명하다.〕,1,596,596_2_1
597_1,공산당/학급/동아리 간부,1,597,597_1_1
597_1,간부 회의/사원,2,597,597_1_2
597_1,~의 간부를 맡다/역임하다,3,597,597_1_3
597_1,간부를 임명하다/선출하다/뽑다,4,597,597_1_4
598_1,최고/최저/연평균 기온,1,598,598_1_1
598_1,기온을 측정하다,2,598,598_1_2
598_1,기온이 높다/낮다/올라가다/내려가다/뚝 떨어지다,3,598,598_1_3
598_1,현재 기온은 섭씨 20도다.,4,598,598_1_4
599_1,공중 곡예/그네,1,599,599_1_1
599_1,공중 제비,2,599,599_1_2
599_1,공중을 나는 새/비행기,3,599,599_1_3
599_1,공중으로 날아오르다/솟아오르다/떠오르다/튀어오르다/흩어지다,4,599,599_1_4
599_1,애드벌룬이 공중에 떠 있다,5,599,599_1_5
599_1,공중에서 떨어지다,6,599,599_1_6
599_2,〔방송 통신 학교〕,1,599,599_2_1
599_2,〔서적 프로〕,2,599,599_2_2
600_1,항의 서한/성명/집회,1,600,600_1_1
600_1,집단/공식 항의,2,600,600_1_2
600_1,거센 항의/항의가 빗발치다,3,600,600_1_3
600_1,항의를 제기하다,4,600,600_1_4
600_1,정부의 조치에 대해 격렬하게 항의하다,5,600,600_1_5
601_1,공작 기계,1,601,601_1_1
601_1,공작실,2,601,601_1_2
601_1,특수한 재료를 쓰지 않고 공작하다,3,601,601_1_3
601_2,사전/은폐/배후 공작,1,601,601_2_1
601_2,공작원,2,601,601_2_2
601_2,내부 분열이 일어나도록 공작을 꾸미다,3,601,601_2_3
601_3,〔그는 이미 12시간 동안 계속 일해왔다.〕,1,601,601_3_1
601_4,〔그녀는 회사 안내 데스크에서 안내 업무를 맡고 있다.〕,1,601,601_4_1
601_5,"〔그는 대학에서 법학을 전공했지만, 변호사 일자리를 구하지 못했다.〕",1,601,601_5_1
602_1,곤충 채집,1,602,602_1_1
602_1,진귀한 곤충을 잡았다.,2,602,602_1_2
602_1,그는 곤충을 무서워한다.,3,602,602_1_3
603_1,축소 복사/모형,1,603,603_1_1
603_1,범위/기구/계획/군비/규모/예산/사업을 축소하다,2,603,603_1_2
603_1,최근 기후 변화로 많은 내륙의 호수들이 축소되고 있다.,3,603,603_1_3
604_1,그의 출생과 성장 과정에 대해서는 알려진 것이 별로 없다.,1,604,604_1_1
604_1,이 병원에서 매일 많은 신생아가 태어나고/탄생하고/출생하고 있다.,2,604,604_1_2
604_1,그는 농촌 가정에서 탄생했다/출생했다,3,604,604_1_3
604_1,출생의 비밀,4,604,604_1_4
604_1,관청에 출생 신고서를 제출하다,5,604,604_1_5
604_1,교토 출생,6,604,604_1_6
604_1,출생지를 기입하다,7,604,604_1_7
605_1,상해를 입다/입히다,1,605,605_1_1
605_1,상해 보험,2,605,605_1_2
605_1,전치 5주의 상해를 입다,3,605,605_1_3
605_1,상해 혐의로 체포되다,4,605,605_1_4
605_1,작은 동물에게 해를 입히면 안 된다.,5,605,605_1_5
605_2,"〔미안합니다. 방금 제가 한말이 당신에게 상처를 드린 듯한데, 고의가 아니었습니다.〕",1,605,605_2_1
606_1,소멸 위기에 있는 언어/소수민족,1,606,606_1_1
606_1,소행성이 소멸하다,2,606,606_1_2
606_1,소문은 자연히 소멸했다.,3,606,606_1_3
606_1,채권에 대한 권리는 오늘부로 소멸된다.,4,606,606_1_4
606_1,"많은 고생물, 예컨대 공룡 등은 일찌감치 소멸했다.",5,606,606_1_5
606_2,〔증거를 인멸하다/없애다〕,1,606,606_2_1
606_2,〔흰개미를 박멸하다〕,2,606,606_2_2
607_1,서부 지역의 인구는 비교적 적다.,1,607,607_1_1
607_1,호수는 현의 서부에 위치하고 있다.,2,607,607_1_2
607_1,서부 대개발,3,607,607_1_3
607_2,서부극,1,607,607_2_1
607_2,서부 개척사,2,607,607_2_2
608_1,근검 절약이 몸에 배어 있다,1,608,608_1_1
608_1,물/전기/에너지/물자/자원/경비/비용을 절약하다,2,608,608_1_2
608_1,절약 정신,3,608,608_1_3
608_1,택시 대신 지하철/버스를 타면 교통비를 절약할 수 있다.,4,608,608_1_4
609_1,지면에서 10미터 높이에 구조물을 설치하다,1,609,609_1_1
609_1,지면이 울퉁불퉁하다,2,609,609_1_2
609_1,지난 밤에 비가 내려 지면에 물이 많이 고였다.,3,609,609_1_3
609_2,〔시멘트 바닥〕,1,609,609_2_1
609_3,〔지금은 이미 쓰촨성에 진입했다.〕,1,609,609_3_1
609_4,〔그는 그 고장의 거물이다.〕,1,609,609_4_1
609_5,〔몇 헥타르의 땅을 소유하다〕,1,609,609_5_1
609_5,〔이 땅이 누구의 소유인지 모른다.〕,2,609,609_5_2
610_1,통계 분석/처리/수치,1,610,610_1_1
610_1,인구 통계,2,610,610_1_2
610_1,월별 강우량의 통계를 내다,3,610,610_1_3
610_1,그런 수치는 통계에 반영되지 않는다.,4,610,610_1_4
610_2,사상자 수를 통계하다,1,610,610_2_1
610_2,회의에 참가한 사람 수를 통계하다,2,610,610_2_2
611_1,목적지/정상/목표치/한계점에 도달하다,1,611,611_1_1
611_1,최고/예술의 경지에 도달하다,2,611,611_1_2
611_1,도달 가능한 목표를 설정하다,3,611,611_1_3
611_2,〔차는 저녁에 출발하여 심야에 도착한다.〕,1,611,611_2_1
612_1,독서 습관/주간/감상문,1,612,612_1_1
612_1,독서하는 습관을 기르다,2,612,612_1_2
612_1,가을은 독서의 계절이다.,3,612,612_1_3
612_2,〔그는 공부를 열심히 해서 결국 배이징 대학에 들어갔다.〕,1,612,612_2_1
612_2,〔당신 집 아이는 공부를 참 잘하는군요. 매번 반에서 1등을 하다니요.〕,2,612,612_2_2
613_1,농촌 지대/경제/사람/생활/활동/풍속,1,613,613_1_1
613_1,농촌에서 도시로 와서 일을 하는 사람이 많다.,2,613,613_1_2
613_1,농촌/시골에 내려가 농사를 지으며 살다,3,613,613_1_3
614_1,불행하게 살다,1,614,614_1_1
614_1,그의 말년은 불행했다.,2,614,614_1_2
614_1,불행을 극복하다,3,614,614_1_3
614_1,불행한 일/불행이 일어나다/닥치다/잇따르다,4,614,614_1_4
614_1,불행히도 그는 시험에 떨어졌다.,5,614,614_1_5
614_2,〔그는 이미 죽어있다.〕,1,614,614_2_1
614_2,〔친척이 돌아가셨다.〕,2,614,614_2_2
615_1,무장 군인/경찰/병력/세력/해제,1,615,615_1_1
615_1,각종 무기로 중무장한 군인들이 진주하다,2,615,615_1_2
615_1,무장한 채로는 이곳에 들어올 수 없다.,3,615,615_1_3
615_2,정신 무장,1,615,615_2_1
615_2,사회주의 사상으로 단단히 무장하다,2,615,615_2_2
615_3,〔군사력〕,1,615,615_3_1
615_3,〔인민 군대〕,2,615,615_3_2
616_1,민중 사관/문화/예술/문학,1,616,616_1_1
616_1,민중의 입장에 서서 생각하다,2,616,616_1_2
616_1,각 계층의 민중의 이익을 고려하다,3,616,616_1_3
616_1,민중의 삶을 묘사한/그린작품,4,616,616_1_4
616_1,민중과 호흡을 같이하다,5,616,616_1_5
616_1,민중적 사상/작품/민중의 저항/지지기반,6,616,616_1_6
617_1,본래의 의의를 파악하다/이해하다/오해하다,1,617,617_1_1
617_1,일반인은 이 말의 의의를 제대로 알기 어렵다.,2,617,617_1_2
617_2,이 일은 큰 의의가 있다.,1,617,617_2_1
617_2,이렇게 겉만 치장해서는 이번 행사에 별/전혀 의의가 없다.,2,617,617_2_2
617_2,역사적 의의,3,617,617_2_3
617_2,이번 회담은 이 지역에 평화를 정착시키는 데 공헌했다는 데 의의가 있다.,4,617,617_2_4
618_1,각자(가) 맡은 일에 힘쓰다,1,618,618_1_1
618_1,비용은 각자 부담한다.,2,618,618_1_2
618_1,그의 부모는 이혼 후 각자가정을 꾸렸다.,3,618,618_1_3
618_1,한 방에 모여 있지 말고 각자 자기 방에서 공부해라.,4,618,618_1_4
619_1,강의 노트/준비/시간,1,619,619_1_1
619_1,강의실/강의록/강의안,2,619,619_1_2
619_1,대학에서 경제학을 강의하다,3,619,619_1_3
619_1,A 교수의 강의는 학생들에게 인기가 있다.,4,619,619_1_4
619_2,〔수업을 시작하기 전에 강의안을 학생들에게 나눠주다〕,1,619,619_2_1
620_1,수학 교재/교사/천재/연습/시험/문제,1,620,620_1_1
620_1,기초/고등/응용 수학,2,620,620_1_2
620_1,대학에서 수학을 전공하다,3,620,620_1_3
620_1,그는 귀납법과 각종 공식을 이용하여 수학의 난제를 푸는 데 능하다.,4,620,620_1_4
621_1,생존 경쟁/확률/가능성,1,621,621_1_1
621_1,전쟁에서 생존하다/살아남다,2,621,621_1_2
621_1,"물과 공기가 없으면, 어떠한 생물도 생존할 수 없다.",3,621,621_1_3
621_1,치열한 경쟁 속에서 생존하다,4,621,621_1_4
621_1,조난자/실종자의 생존을 확인하다,5,621,621_1_5
622_1,평야/산악/곡창/공장/해안/사막/안전/위험 지대,1,622,622_1_1
622_1,홍수에 대비하여 높은 곳/장소/지대/지역으로 대피하다,2,622,622_1_2
622_1,이 마을은 지대가 낮아서 장마 때면 종종 침수된다.,3,622,622_1_3
623_1,공공/교통/사회 질서,1,623,623_1_1
623_1,질서 의식,2,623,623_1_2
623_1,자연/우주/생태계의 질서,3,623,623_1_3
623_1,질서를 지키다/유지하다/확립하다/세우다,4,623,623_1_4
623_1,질서가 있다/없다/무너지다/흐트러지다/잡히다,5,623,623_1_5
623_1,줄을 서서 질서를 지켜/유지해 주십시오.,6,623,623_1_6
623_1,질서 있게 이동하다,7,623,623_1_7
624_1,보병/특수/첩보/의료 부대,1,624,624_1_1
624_1,부대를 이탈하다/파병하다,2,624,624_1_2
624_1,어선을 적의 배로 오인하여 해군 부대가 출동하였다.,3,624,624_1_3
624_1,부대로 무사히 귀환하다,4,624,624_1_4
624_1,그들은 같은 부대에서 함께 군복무를 했다.,5,624,624_1_5
624_2,박수/응원 부대,1,624,624_2_1
624_2,팬/오빠 부대를 몰고 다니는 아이돌 스타,2,624,624_2_2
624_3,〔군대에서 군인으로 복무하다〕,1,624,624_3_1
625_1,핵/세포/감수/국론 분열,1,625,625_1_1
625_1,귀족사회/지배계급의 분열,2,625,625_1_2
625_1,내부 분열로 자멸하다,3,625,625_1_3
625_1,여론이 찬반 양론으로 분열되다,4,625,625_1_4
572_1,유리/플라스틱 용기,1,572,572_1_1
572_1,음식을 용기에 담아 냉장고에 보관하다,2,572,572_1_2
572_1,1회용 용기 사용을 줄이다,3,572,572_1_3
627_1,고정/경제/위생/시간 관념,1,627,627_1_1
627_1,노동/직업/직장/학교에 대한 관념이 바뀌다,2,627,627_1_2
627_1,구시대적/케케묵은 관념에 사로잡혀/빠져 있다,3,627,627_1_3
627_2,〔빠져나갈 수 없다고 단념했다.〕,1,627,627_2_1
628_1,온난한/고온 다습한/서늘한/열대 기후,1,628,628_1_1
628_1,근년에 기후 변화가 심하다.,2,628,628_1_2
628_1,이 지역의 기후는 2모작에적합하다.,3,628,628_1_3
628_2,〔정치적 분위기〕,1,628,628_2_1
628_3,〔그는 큰 성과를 낼 수 없다.〕,1,628,628_3_1
628_3,〔정예군과 강력한 지휘관이 있으면 성과를 낼 수 있다.〕,2,628,628_3_2
629_1,형사 사건/소송,1,629,629_1_1
629_1,형사 재판을 받다,2,629,629_1_2
629_1,형사 책임을 묻다,3,629,629_1_3
629_2,형사들이 범죄 현장에 출동하다,1,629,629_2_1
629_2,도박 현장에 형사가 들이닥쳤다.,2,629,629_2_2
629_2,범인은 현장에서 형사에 의해 체포되었다.,3,629,629_2_3
630_1,전통 문화의 계승과 발전,1,630,630_1_1
630_1,오랜 전통을 계승해 가다,2,630,630_1_2
630_1,민족의 전통과 미덕을 계승하다,3,630,630_1_3
630_2,왕위를 계승하다,1,630,630_2_1
630_2,왕위 계승 전쟁,2,630,630_2_2
630_3,"〔그의 아버지 별세 후, 그는 큰 재산을 물려받았다.〕",1,630,630_3_1
631_1,재정 상태,1,631,631_1_1
631_1,요즘 우리 회사우리 집은 재정 상태가 좋지 않다.,2,631,631_1_2
631_1,새로 부임한 CEO는 비업무용 부동산을 매각해서회사의 재정을 안정시켰다.,3,631,631_1_3
631_2,재정 정책/적자,1,631,631_2_1
631_2,흑자/적자/지방 재정,2,631,631_2_2
631_2,나라의 재정이 파탄나다/거덜나다,3,631,631_2_3
631_2,재정 적자가 눈덩이처럼 불어나다,4,631,631_2_4
632_1,소수 집단/의견/민족,1,632,632_1_1
632_1,우리 팀 가운데 소수의 몇 사람만이 제 시간에 임무를 완수했다.,2,632,632_1_2
632_1,반대 의견이 소수라서 가결되었다.,3,632,632_1_3
632_1,소수에 대한 다수의 폭력,4,632,632_1_4
633_1,안전보장/경제협력 조약,1,633,633_1_1
633_1,조약을 체결하다/비준하다,2,633,633_1_2
633_1,그때 체결한 조약은 지금도 유효하다.,3,633,633_1_3
634_1,인체 해부/반응,1,634,634_1_1
634_1,인체에 해롭다/유해하다,2,634,634_1_2
634_1,전파가 인체에 미치는 영향을 연구하다,3,634,634_1_3
635_1,진입 장벽,1,635,635_1_1
635_1,선진국 대열/갱년기/고속도로/건물/시내에 진입하다,2,635,635_1_2
635_1,인공위성이 궤도에 진입하다,3,635,635_1_3
635_1,공원에는 자동차의 진입이 금지되어 있다.,4,635,635_1_4
635_1,21세기에 진입하여 휴대전화는 현대인의 필수품이 되었다.,5,635,635_1_5
636_1,정식 교육/혼인/경기/직원/외교 문서/회담,1,636,636_1_1
636_1,협회에 정식으로 가입하다,2,636,636_1_2
636_1,정식으로 계약을 체결하다,3,636,636_1_3
636_1,제도를 정식으로 도입하다,4,636,636_1_4
636_1,오늘 두 회사는 계약서에 정식으로 서명했다.,5,636,636_1_5
637_1,전압이 높다/낮다,1,637,637_1_1
637_1,100볼트의 전압,2,637,637_1_2
637_1,전압을 측정하다/올리다/내리다,3,637,637_1_3
637_1,변압기로 전압을 조절하다,4,637,637_1_4
638_1,필수 과목/조건/요소,1,638,638_1_1
638_1,내일 모두 꼭/반드시 시간 맞춰 학교에 와야 한다.,2,638,638_1_2
638_1,이것은 모두가 필수적으로 알아야 하는 사항이다.,3,638,638_1_3
639_1,한 사람 분량의 물/식량,1,639,639_1_1
639_1,첨가물의 분량을 재다/측정하다/조절하다,2,639,639_1_2
639_1,트럭 10대 분량의 쓰레기,3,639,639_1_3
639_1,200자 원고지 10만매 분량의 대하소설,4,639,639_1_4
639_1,매일 일정한 분량을 복용하다,5,639,639_1_5
639_1,이 글은 분량이 너무 많아서 신문/잡지에 실을 수 없다.,6,639,639_1_6
639_2,〔이 수박은 무게가 꽤 무겁다.〕,1,639,639_2_1
639_3,〔때로는 말보다 침묵이 더 무게감이 있다.〕,1,639,639_3_1
639_3,〔대시인 괴테의 작품들은 인류 문화의 보고에서 상당한 비중을 차지한다.〕,2,639,639_3_2
639_3,〔상당한 중요성이 있는 역사 전적〕,3,639,639_3_3
640_1,전장에서 병사들이 죽어가다,1,640,640_1_1
640_1,출정하는 병사들을 전송하다,2,640,640_1_2
640_1,그는 일개 병사에 불과하다.,3,640,640_1_3
641_1,평범한 외모/실력/내용/학생/시민/삶,1,641,641_1_1
641_1,매일 평범한 생활을 하고있다.,2,641,641_1_2
641_1,평범하게 살다,3,641,641_1_3
642_1,만일에 대비하다,1,642,642_1_1
642_1,만일의 경우/사태,2,642,642_1_2
642_1,"지금은 해가 나왔지만, 만일에 대비하여 우산을 가지고 가자.",3,642,642_1_3
642_2,만일 실패한다면 큰일이다.,1,642,642_2_1
642_2,주유소에서는 절대로 담배를 피워서는 안 된다. 만일 불이 나면 간단히 폭발한다.,2,642,642_2_2
642_2,"만일 내가 새라면, 그에게 날아갈 텐데.",3,642,642_2_3
642_3,〔손실은 매우 적다.〕,1,642,642_3_1
642_3,〔그녀는 매우 아름다워서 나는 그 만분의 일도 말로 형용할 수 없다.〕,2,642,642_3_2
643_1,긴급/공격/대기 명령,1,643,643_1_1
643_1,명령을 내리다/받다/어기다,2,643,643_1_2
643_1,명령에 복종하다/따르다,3,643,643_1_3
643_1,장군은 병사들에게 진군하라고 명령했다.,4,643,643_1_4
644_1,맹렬한 공격/반격/기세/폭풍/질주/충동/화염,1,644,644_1_1
644_1,환경 보호 운동/캠페인을 맹렬히 전개하다,2,644,644_1_2
644_1,불의 기세가 너무 맹렬해서 소방관들이 접근하기 어렵다.,3,644,644_1_3
644_2,〔도수가 높고 진한 백주〕,1,644,644_2_1
645_1,일기/지진 예보,1,645,645_1_1
645_1,기상청의 예보에 따르면 오늘 비는 오지 않는다.,2,645,645_1_2
645_1,비가 올 거라는 예보가 빗나갔다/틀렸다.,3,645,645_1_3
646_1,두 사람은 이 일을 보는 관점이 매우 다르다.,1,646,646_1_1
646_1,독특한/진보적/보수적 관점,2,646,646_1_2
